"","caseid","startyear","endyear","sender1","institution","targetstate","targetinstitution","threat","sanctiontypethreat","othersanctiontypethreatened","sanctiontype","imposition","sancimpositionstartyear","othersanctiontype","finaloutcome","sender1ISO","targetstateISO","senderconstraint","senderveto","sendercinc","sendergdp","targetconstraint","targetveto","targetcinc","targetgdp","senderconstraint_imposition","senderveto_imposition","sendercinc_imposition","sendergdp_imposition","targetconstraint_imposition","targetveto_imposition","targetcinc_imposition","targetgdp_imposition","alliance","aliance_imposition","sender/target","target/sender","sender/target_imposition","target/sender_imposition","mid_start","mid_imposition","trade","threat"
"951",1999051101,1999,NA,2,0,325,NA,0,NA,NA,"3",1,1999,NA,NA,840,380,0.0235625462755572,0.399044440913184,0.1416442,9062818202000,NA,0.567977859540212,0.0195733,655944739.627544,0.0235625462755572,0.399044440913184,0.1416442,9062818202000,NA,0.567977859540212,0.0195733,655944739.627544,1,NA,0,0,0,0,0,0,1,0
"952",1999051102,1999,NA,2,0,560,NA,0,NA,NA,"3",1,1999,NA,NA,840,710,0.0235625462755572,0.399044440913184,0.1416442,9062818202000,NA,0.44477503886298,0.0074829,137774361015.14,0.0235625462755572,0.399044440913184,0.1416442,9062818202000,NA,0.44477503886298,0.0074829,137774361015.14,0,NA,0,0,0,0,0,0,1,0
"953",1999051103,1999,NA,2,0,211,NA,0,NA,NA,"3",1,1999,NA,NA,840,56,0.0235625462755572,0.399044440913184,0.1416442,9062818202000,NA,0.708110353395541,0.0050549,6408609101.04325,0.0235625462755572,0.399044440913184,0.1416442,9062818202000,NA,0.708110353395541,0.0050549,6408609101.04325,1,NA,0,0,0,0,0,0,1,0
"954",1999061801,1999,NA,2,1,775,1,1,"10",NA,"7",1,1999,NA,NA,840,104,0.0235625462755572,0.399044440913184,0.1416442,9062818202000,0.0338126043969688,0,0.0051225,NA,0.0235625462755572,0.399044440913184,0.1416442,9062818202000,0.0338126043969688,0,0.0051225,NA,0,NA,0,0.00018527974694856,0,0.00018527974694856,0,0,0,1
"955",1999070801,1999,NA,2,0,732,NA,0,NA,NA,"3",1,1999,NA,NA,840,410,0.0235625462755572,0.399044440913184,0.1416442,9062818202000,0.0245769913584951,0.211333918430563,0.0230763,383330931042.356,0.0235625462755572,0.399044440913184,0.1416442,9062818202000,0.0245769913584951,0.211333918430563,0.0230763,383330931042.356,1,NA,0.217108962322018,0.0262911931192324,0.217108962322018,0.0262911931192324,0,0,1,0
"956",1999070901,1999,1999,705,0,365,NA,0,NA,NA,"9",1,1999,NA,10,398,643,0.0259986130582581,0,0.002719,22135254836.0031,0.0256572459610226,0.127215797079931,0.0512986,270955486862.442,0.0259986130582581,0,0.002719,22135254836.0031,0.0256572459610226,0.127215797079931,0.0512986,270955486862.442,1,NA,0.0436871805686639,0.397414429647733,0.0436871805686639,0.397414429647733,0,0,0,0
"957",1999080301,1999,NA,70,0,2,NA,0,NA,NA,"3",1,1999,NA,NA,484,840,0.0246013432226905,0.363912656020703,0.0144151,526502129378.284,0.0235625462755572,0.399044440913184,0.1416442,9062818202000,0.0246013432226905,0.363912656020703,0.0144151,526502129378.284,0.0235625462755572,0.399044440913184,0.1416442,9062818202000,1,NA,0.101831775814331,0.744893047708111,0.101831775814331,0.744893047708111,0,0,1,0
"958",1999081301,1999,1999,2,0,70,NA,1,NA,NA,NA,0,NA,NA,3,840,484,0.0235625462755572,0.399044440913184,0.1416442,9062818202000,0.0246013432226905,0.363912656020703,0.0144151,526502129378.284,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.744893047708111,0.101831775814331,0,0,0,0,0,0
"959",1999081302,1999,2000,2,0,740,NA,1,NA,NA,NA,0,NA,NA,8,840,392,0.0235625462755572,0.399044440913184,0.1416442,9062818202000,0.0240940074960781,0.553484220169929,0.048576,4032509740336.4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.24054227664311,0.13249047292127,0,0,0,0,0,0
"960",1999081303,1999,NA,2,0,316,NA,1,NA,NA,NA,0,NA,NA,NA,840,203,0.0235625462755572,0.399044440913184,0.1416442,9062818202000,NA,0.594448042682549,0.0032961,66807498696.3502,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0
"961",1999081304,1999,NA,2,0,360,NA,1,NA,NA,NA,0,NA,NA,NA,840,642,0.0235625462755572,0.399044440913184,0.1416442,9062818202000,0.0253648962807046,0.372865211598408,0.0052012,41694118972.5101,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.0428854801604776,0.000445368341108619,0,0,0,0,0,0
"962",1999081305,1999,NA,2,0,560,NA,1,NA,NA,NA,0,NA,NA,NA,840,710,0.0235625462755572,0.399044440913184,0.1416442,9062818202000,NA,0.44477503886298,0.0074829,137774361015.14,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
"963",1999090901,1999,2005,2,0,850,NA,0,NA,NA,"2 7",1,1999,NA,8,840,360,0.0235625462755572,0.399044440913184,0.1416442,9062818202000,0.0240881324711207,0.247729736958934,0.0149356,95445547872.715,0.0235625462755572,0.399044440913184,0.1416442,9062818202000,0.0240881324711207,0.247729736958934,0.0149356,95445547872.715,0,NA,0.128913217225682,0.0105706495429184,0.128913217225682,0.0105706495429184,0,0,1,0
"964",1999091701,1999,2000,1000,1,850,0,0,NA,NA,"2",1,1999,NA,6,492,360,0.13131509740217,NA,NA,2934498443.40672,0.0240881324711207,0.247729736958934,0.0149356,95445547872.715,0.13131509740217,NA,NA,2934498443.40672,0.0240881324711207,0.247729736958934,0.0149356,95445547872.715,0,NA,1.36783173920364e-06,0,1.36783173920364e-06,0,0,0,1,0
"965",1999101601,1999,2003,2,1,770,1,1,"8",NA,"7",1,NA,NA,10,840,586,0.0235625462755572,0.399044440913184,0.1416442,9062818202000,0.0299958876431727,0.278640464519753,0.0133794,62191955814.3478,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0.00189526408855076,0,0,0,0,0,0
"966",1999109901,1999,2000,705,0,365,NA,0,NA,NA,"9",1,1999,NA,10,398,643,0.0259986130582581,0,0.002719,22135254836.0031,0.0256572459610226,0.127215797079931,0.0512986,270955486862.442,0.0259986130582581,0,0.002719,22135254836.0031,0.0256572459610226,0.127215797079931,0.0512986,270955486862.442,1,NA,0.0436871805686639,0.397414429647733,0.0436871805686639,0.397414429647733,0,0,0,0
"967",1999121001,1999,2002,365,0,1000,NA,1,"4",NA,"3",1,2001,NA,10,643,492,0.0256572459610226,0.127215797079931,0.0512986,270955486862.442,0.13131509740217,NA,NA,2934498443.40672,0.0447329763638956,0.115620727542687,0.0515117,259710142196.943,0.185874120469554,NA,NA,2647885848.5351,0,NA,0,0,0,0,0,0,1,1
"968",1999121002,1999,2002,1000,1,365,1,0,NA,NA,"3 7",1,1999,NA,10,492,643,0.13131509740217,NA,NA,2934498443.40672,0.0256572459610226,0.127215797079931,0.0512986,270955486862.442,0.13131509740217,NA,NA,2934498443.40672,0.0256572459610226,0.127215797079931,0.0512986,270955486862.442,0,NA,0,0,0,0,0,0,1,0
"969",1999121801,1999,NA,NA,1,900,1,1,"4",NA,NA,0,NA,NA,1,NA,36,NA,NA,NA,NA,0.0241121416389396,0.522742996487357,0.0079591,398899138574.239,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,1
"970",2000011801,2000,NA,640,0,220,NA,1,"1",NA,"9",1,2001,NA,9,792,250,0.02431473873248,0.51614216062262,0.0163819,256385525071.633,NA,0.441483197186723,0.0208915,1493151737698.46,0.0430616742689056,0.530825237290942,0.0146565,274302959053.103,NA,0.441483197186723,0.0188435,1365639660792.16,1,NA,0,0,0,0,0,0,0,0
"971",2000020801,2000,NA,140,0,20,NA,1,"4",NA,NA,0,NA,NA,NA,76,124,0.0244037303632808,0.137945500324886,0.0257628,599388579985.673,0.0224966355258892,0.480249380533571,0.0114702,678409995711.893,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.00425412245551409,0.0204780775496435,0,0,0,0,0,1
"972",2000021001,2000,2012,2,0,325,NA,0,NA,NA,"3",1,2000,NA,NA,840,380,0.0224778849544742,0.399044440913184,0.1426249,9630664202000,NA,0.567977859540212,0.0188063,1252446659833.79,0.0224778849544742,0.399044440913184,0.1426249,9630664202000,NA,0.567977859540212,0.0188063,1252446659833.79,1,NA,0,0,0,0,0,0,1,0
"973",2000021002,2000,NA,2,0,732,NA,0,NA,NA,"3",1,2000,NA,NA,840,410,0.0224778849544742,0.399044440913184,0.1426249,9630664202000,0.023140457975855,0.455366081569437,0.0233995,497512659612.052,0.0224778849544742,0.399044440913184,0.1426249,9630664202000,0.023140457975855,0.455366081569437,0.0233995,497512659612.052,1,NA,0.208400369417836,0.0306964467987833,0.208400369417836,0.0306964467987833,0,0,1,0
"974",2000021003,2000,NA,2,0,750,NA,0,NA,NA,"3",1,2000,NA,NA,840,356,0.0224778849544742,0.399044440913184,0.1426249,9630664202000,0.0241180270851839,0.396204177858448,0.0679565,458820417337.807,0.0224778849544742,0.399044440913184,0.1426249,9630664202000,0.0241180270851839,0.396204177858448,0.0679565,458820417337.807,0,NA,0.0717088673614212,0.00906483159723016,0.0717088673614212,0.00906483159723016,0,0,1,0
"975",2000021004,2000,NA,2,0,850,NA,0,NA,NA,"3",1,2000,NA,NA,840,360,0.0224778849544742,0.399044440913184,0.1426249,9630664202000,0.0228626326395166,0.418970263041065,0.0149957,140001351215.462,0.0224778849544742,0.399044440913184,0.1426249,9630664202000,0.0228626326395166,0.418970263041065,0.0149957,140001351215.462,0,NA,0.118395062719104,0.00970977046926196,0.118395062719104,0.00970977046926196,0,0,1,0
"976",2000021901,2000,2000,20,1,900,1,1,"4",NA,NA,0,NA,NA,2,124,36,0.0224966355258892,0.480249380533571,0.0114702,678409995711.893,0.0232030400822098,0.512705638852513,0.0076716,388608221581.652,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.0157534361590893,0.00380481978775507,0,0,0,0,0,1
"977",2000031101,2000,2000,200,1,439,0,1,"5 9",NA,NA,0,NA,NA,3,826,854,0.0226173267944635,0.352410564039647,0.0231577,1682291861034.24,0.0344844031349258,0,0.0005412,3389566982.51573,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4.03178876658964e-06,0,0,0,0,0,1
"978",2000031102,2000,2000,200,1,461,0,1,"5 9",NA,NA,0,NA,NA,3,826,768,0.0226173267944635,0.352410564039647,0.0231577,1682291861034.24,0.0250783597885361,0,0.0002987,1576672791.65481,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.0373468420359466,7.00819993710116e-06,0,0,0,0,0,1
"979",2000031103,2000,2000,200,1,437,0,1,"5 9",NA,NA,0,NA,NA,3,826,384,0.0226173267944635,0.352410564039647,0.0231577,1682291861034.24,0.0299719561920475,0,0.0010227,12376639822.9265,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0.000406653379049901,0,0,0,0,0,1
"980",2000031104,2000,2000,200,1,481,0,1,"5 9",NA,NA,0,NA,NA,3,826,266,0.0226173267944635,0.352410564039647,0.0231577,1682291861034.24,0.0270217585516472,0,0.0001883,4662992036.2073,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.0326554600746213,2.41957588433716e-05,0,0,0,0,0,1
"981",2000031105,2000,2000,200,1,517,0,1,"5 9",NA,NA,0,NA,NA,3,826,646,0.0226173267944635,0.352410564039647,0.0231577,1682291861034.24,0.0396812846863985,0,0.0005941,2155659412.6104,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,3.35997719836774e-06,0,0,0,0,0,1
"982",2000040601,2000,NA,2,1,552,1,0,NA,NA,"2 6 7 8",1,2000,NA,9,840,716,0.0224778849544742,0.399044440913184,0.1426249,9630664202000,0.0302757574681481,0.0220365826330532,0.0011057,6858013100,0.0224778849544742,0.399044440913184,0.1426249,9630664202000,0.0302757574681481,0.0220365826330532,0.0011057,6858013100,0,NA,0,0.000133276651464263,0,0.000133276651464263,0,0,1,0
"983",2000040901,2000,2004,2,1,41,0,1,"8",NA,"7",1,2000,NA,6,840,332,0.0224778849544742,0.399044440913184,0.1426249,9630664202000,0.0334261702890723,0,0.0004144,4153736347.44223,0.0224778849544742,0.399044440913184,0.1426249,9630664202000,0.0334261702890723,0,0.0004144,4153736347.44223,1,NA,0,0.000293909506402194,0,0.000293909506402194,0,0,0,0
"984",2000042801,2000,2000,20,0,816,NA,1,"1",NA,"7",1,2000,NA,6,124,704,0.0224966355258892,0.480249380533571,0.0114702,678409995711.893,0.0278210337589109,NA,0.0074544,28683659006.7752,0.0224966355258892,0.480249380533571,0.0114702,678409995711.893,0.0278210337589109,NA,0.0074544,28683659006.7752,0,NA,0,0.000609189872771013,0,0.000609189872771013,0,0,0,0
"985",2000050901,2000,NA,20,0,140,NA,1,"4",NA,NA,0,NA,NA,NA,124,76,0.0224966355258892,0.480249380533571,0.0114702,678409995711.893,0.0244037303632808,0.137945500324886,0.0257628,599388579985.673,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.0204780775496435,0.00425412245551409,0,0,0,0,0,1
"986",2000051201,2000,NA,220,0,232,NA,1,"1",NA,NA,0,NA,NA,NA,250,20,NA,0.441483197186723,0.0208915,1493151737698.46,0.0272140539964925,0.423301587301587,2.66e-06,1239876305.13531,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
"987",2000051202,2000,NA,220,0,212,NA,1,"1",NA,NA,0,NA,NA,NA,250,442,NA,0.441483197186723,0.0208915,1493151737698.46,0.0263441811205435,0.50398,0.0006198,22243439761.4375,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0
"988",2000051901,2000,2001,920,1,950,NA,1,"1 6 8 9",NA,"7 9",1,2000,"sports sanctions",7,554,242,0.0244369917859656,0.49946474789916,0.0009289,58760159568.4799,0.0371319895748607,0.475386086956522,8.41e-05,1936484565.39399,0.0244369917859656,0.49946474789916,0.0009289,58760159568.4799,0.0371319895748607,0.475386086956522,8.41e-05,1936484565.39399,0,NA,0,0.00241830696102021,0,0.00241830696102021,0,0,0,1
"989",2000052101,2000,2000,2,1,135,1,1,"1 8",NA,NA,0,NA,NA,3,840,604,0.0224778849544742,0.399044440913184,0.1426249,9630664202000,0.0263478897501262,0.439611148459384,0.0032066,50187324567.883,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.275688380276246,0.00191665112016236,0,0,0,0,0,0
"990",2000052501,2000,2000,850,0,710,NA,1,"4",NA,"3",1,2000,NA,NA,360,156,0.0228626326395166,0.418970263041065,0.0149957,140001351215.462,0.0239937454284539,0,0.1576226,1093997267277.1,0.0228626326395166,0.418970263041065,0.0149957,140001351215.462,0.0239937454284539,0,0.1576226,1093997267277.1,0,NA,0.0184202377438835,0.0517719608079547,0.0184202377438835,0.0517719608079547,0,0,1,1
"991",2000052502,2000,2000,850,0,740,NA,1,"4",NA,"3",1,2000,NA,NA,360,392,0.0228626326395166,0.418970263041065,0.0149957,140001351215.462,0.0225686657549745,0.573341299787965,0.048296,4562078622080.57,0.0228626326395166,0.418970263041065,0.0149957,140001351215.462,0.0225686657549745,0.573341299787965,0.048296,4562078622080.57,0,NA,0.0406191042708929,0.121422220285199,0.0406191042708929,0.121422220285199,0,0,1,1
"992",2000052503,2000,2000,850,0,732,NA,1,"4",NA,"3",1,2000,NA,NA,360,410,0.0228626326395166,0.418970263041065,0.0149957,140001351215.462,0.023140457975855,0.455366081569437,0.0233995,497512659612.052,0.0228626326395166,0.418970263041065,0.0149957,140001351215.462,0.023140457975855,0.455366081569437,0.0233995,497512659612.052,0,NA,0.0333106199380023,0.0554332211116089,0.0333106199380023,0.0554332211116089,0,0,1,1
"993",2000059901,2000,2001,130,0,1000,NA,1,"4",NA,NA,0,NA,NA,5,218,492,0.025898232834042,0.546899425770308,0.0015671,19645272636.3182,0.0909910522676951,NA,NA,2906093756.65885,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,1
"994",2000060701,2000,2001,2,1,1000,1,1,"4",NA,NA,0,NA,NA,2,840,492,0.0224778849544742,0.399044440913184,0.1426249,9630664202000,0.0909910522676951,NA,NA,2906093756.65885,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,1
"995",2000061401,2000,2003,2,0,702,NA,1,"8",NA,NA,0,NA,NA,2,840,762,0.0224778849544742,0.399044440913184,0.1426249,9630664202000,0.0357079521276732,0.376527931246163,0.0003576,1086605267.40992,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2.22652629576253e-05,0,0,0,0,0,0
"996",2000061402,2000,2003,2,0,80,NA,1,"8",NA,NA,0,NA,NA,2,840,84,0.0224778849544742,0.399044440913184,0.1426249,9630664202000,0.0272130958414539,0.128085221674877,1.97e-05,732732353.17635,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.212211610950655,7.97855073646865e-05,0,0,0,0,0,0
"997",2000061403,2000,2003,2,0,433,NA,1,"8",NA,NA,0,NA,NA,2,840,686,0.0224778849544742,0.399044440913184,0.1426249,9630664202000,0.0264479914165644,0.351850411099692,0.0006322,6632847740.26753,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.0406190580703693,9.14797667367718e-06,0,0,0,0,0,0
"998",2000061404,2000,2003,2,0,452,NA,1,"8",NA,NA,0,NA,NA,2,840,288,0.0224778849544742,0.399044440913184,0.1426249,9630664202000,0.0302172661388746,0.317302296482412,0.0010388,7719354838.70968,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0.000207778715785643,0,0,0,0,0,0
"999",2000061405,2000,2009,2,0,101,NA,1,"8",NA,"7",1,2003,NA,8,840,862,0.0224778849544742,0.399044440913184,0.1426249,9630664202000,0.0261295432869452,0.176465697238267,0.0050862,97976886247.3172,0.0238741966867443,0.400266231358556,0.1537646,10936419054000,0.0324411350617939,0.494087280118256,0.0051201,92893587733.6549,1,NA,0.385307789201811,0.0112957223255887,0,0.0131874460544895,0,0,0,0
"1000",2000061406,2000,2009,2,0,145,NA,1,"8",NA,"7",1,2004,NA,8,840,68,0.0224778849544742,0.399044440913184,0.1426249,9630664202000,0.0264896980280441,0.61395878884251,0.0009462,8285075872.27307,0.021946886439672,0.407451742917816,0.1519185,11458243878000,0.0312485339824197,0.614785662227523,0.0009712,8082364868.39357,1,NA,0.238911479323375,0.000213600938667749,0.179873333624489,0.00014749411785384,0,0,0,0
"1001",2000061407,2000,2003,2,0,950,NA,1,"8",NA,"7",1,2003,NA,7,840,242,0.0224778849544742,0.399044440913184,0.1426249,9630664202000,0.0371319895748607,0.475386086956522,8.41e-05,1936484565.39399,0.0238741966867443,0.400266231358556,0.1537646,10936419054000,0.0423988345159699,0.434897665995976,6.43e-05,1833279985.36741,0,NA,0,0.000106442702064078,0,0.000142130035454415,0,0,0,0
"1002",2000061408,2000,2009,2,0,436,NA,1,"8",NA,"7",1,2003,NA,8,840,562,0.0224778849544742,0.399044440913184,0.1426249,9630664202000,0.0274689925298987,0.350100764031737,0.0004582,2537790022.73535,0.0238741966867443,0.400266231358556,0.1537646,10936419054000,0.0288065684087662,0.472156038789304,0.0004694,2782192986.95772,0,NA,0.0504904339860558,1.20954952746547e-05,0.0837643806289551,7.89584529081134e-07,0,0,0,0
"1003",2000061409,2000,2009,2,0,331,NA,1,"8",NA,NA,0,NA,NA,3,840,674,0.0224778849544742,0.399044440913184,0.1426249,9630664202000,NA,0.174396666666667,2.19e-06,1109098657.57511,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
"1004",2000061410,2000,2009,2,0,344,NA,1,"8",NA,"7",1,2003,NA,8,840,191,0.0224778849544742,0.399044440913184,0.1426249,9630664202000,0.0255649402985706,0,0.0009985,23456897701.0044,0.0238741966867443,0.400266231358556,0.1537646,10936419054000,0.0241474159747919,0.540691608574416,0.0008712,26813968850.5192,0,NA,0.0329392240629784,0.000109304226756702,0.0299930520359681,0.000125319836596385,0,0,0,0
"1005",2000061411,2000,2009,2,0,52,NA,1,"8",NA,"7",1,2003,NA,8,840,780,0.0224778849544742,0.399044440913184,0.1426249,9630664202000,0.0256789976524903,0.479569892473118,0.0005026,6808982520.75759,0.0238741966867443,0.400266231358556,0.1537646,10936419054000,0.0342579770811008,0.39965367965368,0.0005203,9008273720.93395,1,NA,0.4032007784816,0.00134669114264781,0,0.00222490786376481,0,0,0,0
"1006",2000062201,2000,2002,NA,1,365,0,1,"1",NA,NA,0,NA,NA,2,NA,643,NA,NA,NA,NA,0.02436292776593,0.127215797079931,0.051515,195907128350.934,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
"1007",2000062202,2000,2002,NA,1,660,0,1,"1",NA,NA,0,NA,NA,2,NA,422,NA,NA,NA,NA,0.0234367323812788,0,0.0007601,17391056369.2265,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
"1008",2000062203,2000,2002,NA,1,666,0,1,"1",NA,NA,0,NA,NA,2,NA,376,NA,NA,NA,NA,0.0247257877629316,0.575939159663866,0.0039469,117373104036.911,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
"1009",2000062204,2000,2005,2,1,840,0,1,"8",NA,NA,0,NA,NA,2,840,608,0.0224778849544742,0.399044440913184,0.1426249,9630664202000,0.0286380920737544,0.544628344488092,0.0056308,82995145792.9341,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0.0121339343985587,0,0,0,0,0,0
"1010",2000062601,2000,2004,1000,1,983,0,1,"8",NA,NA,0,NA,NA,2,492,584,0.0909910522676951,NA,NA,2906093756.65885,0.0701503145211155,NA,1.84e-06,114326300,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
"1011",2000062602,2000,2002,1000,1,56,0,1,"8",NA,NA,0,NA,NA,2,492,662,0.0909910522676951,NA,NA,2906093756.65885,0.0427574311302593,0.0784352941176471,4.63e-06,921851851.851852,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
"1012",2000062603,2000,2002,1000,1,58,0,1,"8",NA,NA,0,NA,NA,2,492,28,0.0909910522676951,NA,NA,2906093756.65885,0.0274132758414419,0.348056617647059,2.88e-06,766200000,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
"1013",2000062604,2000,2002,1000,1,80,0,1,"8",NA,NA,0,NA,NA,2,492,84,0.0909910522676951,NA,NA,2906093756.65885,0.0272130958414539,0.128085221674877,1.97e-05,732732353.17635,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
"1014",2000062605,2000,2003,2,1,970,0,1,"8",NA,NA,0,NA,NA,2,840,520,0.0224778849544742,0.399044440913184,0.1426249,9630664202000,0.0394097496991362,NA,4.08e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1.8950231110571e-07,0,0,0,0,0,0
"1015",2000062606,2000,2001,1000,1,692,0,1,"8",NA,NA,0,NA,NA,2,492,48,0.0909910522676951,NA,NA,2906093756.65885,0.0307102770958077,0,0.0005485,6621010372.34043,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
"1016",2000062607,2000,2001,1000,1,54,0,1,"8",NA,NA,0,NA,NA,2,492,212,0.0909910522676951,NA,NA,2906093756.65885,0.027434886822546,0.428592857142857,2.12e-06,331759259.259259,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
"1017",2000062608,2000,2002,1000,1,55,0,1,"8",NA,NA,0,NA,NA,2,492,308,0.0909910522676951,NA,NA,2906093756.65885,0.0362176794977658,0.419068571428571,2.83e-06,482009370.37037,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
"1018",2000062609,2000,2007,1000,1,450,0,1,"8",NA,NA,0,NA,NA,2,492,430,0.0909910522676951,NA,NA,2906093756.65885,0.0345791016057887,0,0.0001976,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
"1019",2000062610,2000,2002,1000,1,53,0,1,"8",NA,NA,0,NA,NA,2,492,52,0.0909910522676951,NA,NA,2906093756.65885,0.0317170766182123,0.315712433862434,1.24e-05,2951822204.54432,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
"1020",2000062701,2000,NA,2,0,800,NA,0,NA,NA,"3",1,2000,NA,NA,840,764,0.0224778849544742,0.399044440913184,0.1426249,9630664202000,0.0231134302680769,0.513518603624656,0.0072109,126669064386.717,0.0224778849544742,0.399044440913184,0.1426249,9630664202000,0.0231134302680769,0.513518603624656,0.0072109,126669064386.717,0,NA,0.127801664287192,0.0143257346526822,0.127801664287192,0.0143257346526822,0,0,1,0
"1021",2000062702,2000,2005,20,0,750,NA,0,NA,NA,"3",1,2000,NA,8,124,356,0.0224966355258892,0.480249380533571,0.0114702,678409995711.893,0.0241180270851839,0.396204177858448,0.0679565,458820417337.807,0.0224966355258892,0.480249380533571,0.0114702,678409995711.893,0.0241180270851839,0.396204177858448,0.0679565,458820417337.807,0,NA,0.0076462850191233,0.00318117653071374,0.0076462850191233,0.00318117653071374,0,0,1,0
"1022",2000062703,2000,NA,2,0,750,NA,0,NA,NA,"3",1,2000,NA,NA,840,356,0.0224778849544742,0.399044440913184,0.1426249,9630664202000,0.0241180270851839,0.396204177858448,0.0679565,458820417337.807,0.0224778849544742,0.399044440913184,0.1426249,9630664202000,0.0241180270851839,0.396204177858448,0.0679565,458820417337.807,0,NA,0.0717088673614212,0.00906483159723016,0.0717088673614212,0.00906483159723016,0,0,1,0
"1023",2000062704,2000,NA,2,0,850,NA,0,NA,NA,"3",1,2000,NA,NA,840,360,0.0224778849544742,0.399044440913184,0.1426249,9630664202000,0.0228626326395166,0.418970263041065,0.0149957,140001351215.462,0.0224778849544742,0.399044440913184,0.1426249,9630664202000,0.0228626326395166,0.418970263041065,0.0149957,140001351215.462,0,NA,0.118395062719104,0.00970977046926196,0.118395062719104,0.00970977046926196,0,0,1,0
"1024",2000069901,2000,2002,1000,1,31,0,1,"8","Ban of Banking Transactions",NA,0,NA,NA,2,492,44,0.0909910522676951,NA,NA,2906093756.65885,0.0278650166910303,0.174367692307692,4.28e-05,7683870000,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
"1025",2000069902,2000,2001,1000,1,60,0,1,"8",NA,NA,0,NA,NA,2,492,659,0.0909910522676951,NA,NA,2906093756.65885,0.0288613937900956,0.40002,1.71e-06,406595484.373262,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
"1026",2000069903,2000,2001,1000,1,95,0,1,"8",NA,NA,0,NA,NA,2,492,591,0.0909910522676951,NA,NA,2906093756.65885,0.0269766066002097,0.508893466353678,0.0003334,12130252200,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
"1027",2000069904,2000,2001,1000,1,955,0,1,"8",NA,NA,0,NA,NA,2,492,776,0.0909910522676951,NA,NA,2906093756.65885,0.0484374773111002,0,3.75e-06,199214633.22171,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
"1028",2000069905,2000,2003,1000,1,935,0,1,"8",NA,NA,0,NA,NA,2,492,548,0.0909910522676951,NA,NA,2906093756.65885,0.046980175742789,0.518376847662142,5.57e-06,268006972.690296,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
